match_id,team_id,team_name,team_rating,date,player_id,player_name,player_position,player_rating,won_corners,att_sv_low_centre,won_contest,total_tackle,aerial_lost,possession_percentage,accurate_pass,total_pass,total_throws,shot_off_target,total_offside,blocked_scoring_att,ontarget_scoring_att,aerial_won,att_miss_left,total_scoring_att,fk_foul_lost,att_miss_right,good_high_claim,touches,saves,formation_place,fouls,penalty_conceded,att_goal_low_left,att_goal_low_right,att_sv_low_left,goals,att_pen_goal,att_sv_high_centre,att_goal_low_centre,man_of_the_match,goal_assist,att_miss_high,six_yard_block,yellow_card,att_post_left,post_scoring_att,att_miss_high_right,att_sv_high_right,att_sv_low_right,error_lead_to_goal,att_sv_high_left,att_miss_high_left,second_yellow,red_card,att_goal_high_right,att_goal_high_left,att_post_right,clearance_off_line,own_goals,last_man_tackle,att_goal_high_centre,att_pen_target,penalty_save,att_post_high,att_pen_miss,att_pen_post
1190418,166,Huddersfield,6.14,30/01/2018,131171,Jonas Lössl,GK,6.61,1,1,5,11,15,25.3,11,28,15,2,3,2,1,16,1,5,8,1,2,39,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,166,Huddersfield,6.14,30/01/2018,109117,Terence Kongolo,DC,6.19,1,1,5,11,15,25.3,16,20,15,2,3,2,1,1,1,5,8,1,,30,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,166,Huddersfield,6.14,30/01/2018,101664,Chris Löwe,DL,5.96,1,1,5,11,1,25.3,6,15,15,2,3,2,1,1,1,1,8,1,,38,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,166,Huddersfield,6.14,30/01/2018,29026,Zanka,DC,6.65,1,1,5,3,15,25.3,27,28,15,2,3,2,1,1,1,5,8,1,,44,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,166,Huddersfield,6.14,30/01/2018,132360,Christopher Schindler,DC,6.58,1,1,5,2,15,25.3,21,27,15,2,3,2,1,4,1,5,8,1,,46,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,166,Huddersfield,6.14,30/01/2018,136896,Florent Hadergjonaj,DR,6.33,1,1,3,11,15,25.3,15,27,15,2,3,2,1,16,1,5,8,1,,54,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,166,Huddersfield,6.14,30/01/2018,145277,Philip Billing,MC,5.61,1,1,5,2,2,25.3,26,30,15,2,3,2,1,1,1,5,8,1,,44,,11,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,166,Huddersfield,6.14,30/01/2018,318153,Aaron Mooy,MC,5.95,1,1,1,1,15,25.3,27,36,15,2,3,2,1,16,1,5,8,1,,47,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,166,Huddersfield,6.14,30/01/2018,82593,Jonathan Hogg,MC,5.92,1,1,1,1,1,25.3,31,43,15,2,3,2,1,1,1,5,8,1,,53,,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,166,Huddersfield,6.14,30/01/2018,106880,Laurent Depoitre,FW,6.18,1,1,5,11,8,25.3,14,25,15,2,3,2,1,6,1,1,8,1,,40,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,166,Huddersfield,6.14,30/01/2018,135259,Steve Mounie,FW,5.84,1,1,5,11,2,25.3,6,9,15,2,3,2,1,1,1,5,8,1,,16,,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,166,Huddersfield,6.14,30/01/2018,135837,Tommy Smith,Sub,0,1,1,5,11,15,25.3,214,308,15,2,3,2,1,16,1,5,8,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,166,Huddersfield,6.14,30/01/2018,90996,Collin Quaner,Sub,5.99,1,1,5,1,15,25.3,7,10,15,2,3,2,1,16,1,5,8,1,,13,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,166,Huddersfield,6.14,30/01/2018,42947,Rajiv van La Parra,Sub,6.03,1,1,5,11,15,25.3,4,5,15,2,3,2,1,16,1,5,8,1,,9,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,166,Huddersfield,6.14,30/01/2018,104035,Michael Hefele,Sub,0,1,1,5,11,15,25.3,214,308,15,2,3,2,1,16,1,5,8,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,166,Huddersfield,6.14,30/01/2018,135179,Joel Coleman,Sub,0,1,1,5,11,15,25.3,214,308,15,2,3,2,1,16,1,5,8,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,166,Huddersfield,6.14,30/01/2018,107848,Alex Pritchard,Sub,0,1,1,5,11,15,25.3,214,308,15,2,3,2,1,16,1,5,8,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,166,Huddersfield,6.14,30/01/2018,90918,Tom Ince,Sub,6.12,1,1,5,1,1,25.3,3,5,15,2,3,2,1,16,1,3,8,1,,12,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,26,Liverpool,7.22285714285714,30/01/2018,107176,Loris Karius,GK,7.1,4,2,6,13,16,74.7,28,33,24,3,2,4,7,15,,14,8,3,1,41,1,1,,,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,26,Liverpool,7.22285714285714,30/01/2018,136451,Joseph Gomez,DR,7.22,4,2,6,2,3,74.7,94,103,24,3,2,4,7,3,,14,8,3,,119,,2,,,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,26,Liverpool,7.22285714285714,30/01/2018,74341,Joel Matip,DC,7.7,4,2,6,1,1,74.7,154,161,24,3,2,4,7,1,,14,8,3,,171,,5,1,,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,26,Liverpool,7.22285714285714,30/01/2018,115726,Andrew Robertson,DL,6.56,4,2,6,13,1,74.7,76,90,24,3,2,1,7,15,,1,8,3,,111,,3,,,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,26,Liverpool,7.22285714285714,30/01/2018,29106,Dejan Lovren,DC,8.04,4,2,6,2,4,74.7,130,139,24,3,2,4,7,7,,14,8,3,,156,,6,,,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,26,Liverpool,7.22285714285714,30/01/2018,68659,Jordan Henderson,MC,7.04,4,2,6,2,16,74.7,76,88,24,3,2,4,7,15,,14,8,3,,97,,4,,,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,26,Liverpool,7.22285714285714,30/01/2018,111212,Emre Can,MC,9.05,4,2,6,13,16,74.7,79,87,24,3,2,1,7,2,,3,8,3,,102,,7,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,26,Liverpool,7.22285714285714,30/01/2018,4511,James Milner,MC,7.56,4,2,1,2,1,74.7,68,79,24,3,2,4,7,15,,1,8,3,,103,,8,2,,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,26,Liverpool,7.22285714285714,30/01/2018,108226,Mohamed Salah,FWR,7.38,4,2,3,13,1,74.7,30,38,24,3,2,1,7,1,,3,8,3,,54,,10,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,26,Liverpool,7.22285714285714,30/01/2018,109915,Sadio Mané,FWL,7.26,4,2,1,2,3,74.7,42,52,24,3,2,1,7,1,,4,8,3,,72,,11,1,,1,1,1,3,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,26,Liverpool,7.22285714285714,30/01/2018,96182,Roberto Firmino,FW,8.1,4,2,1,2,1,74.7,30,40,24,3,2,4,7,15,,2,8,3,,53,,9,3,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,26,Liverpool,7.22285714285714,30/01/2018,91762,Danny Ings,Sub,0,4,2,6,13,16,74.7,809,913,24,3,2,4,7,15,,14,8,3,,,,0,,,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,26,Liverpool,7.22285714285714,30/01/2018,95408,Virgil van Dijk,Sub,0,4,2,6,13,16,74.7,809,913,24,3,2,4,7,15,,14,8,3,,,,0,,,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,26,Liverpool,7.22285714285714,30/01/2018,136459,Dominic Solanke,Sub,6.07,4,2,6,13,1,74.7,809,913,24,3,2,4,7,15,,14,8,3,,1,,0,,,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,26,Liverpool,7.22285714285714,30/01/2018,318871,Trent Alexander-Arnold,Sub,0,4,2,6,13,16,74.7,809,913,24,3,2,4,7,15,,14,8,3,,,,0,,,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,26,Liverpool,7.22285714285714,30/01/2018,33568,Georginio Wijnaldum,Sub,6.02,4,2,6,13,16,74.7,1,2,24,3,2,4,7,15,,14,8,3,,2,,0,,,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,26,Liverpool,7.22285714285714,30/01/2018,52197,Simon Mignolet,Sub,0,4,2,6,13,16,74.7,809,913,24,3,2,4,7,15,,14,8,3,,,,0,,,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190418,26,Liverpool,7.22285714285714,30/01/2018,84146,Alex Oxlade Chamberlain,Sub,6.02,4,2,6,13,16,74.7,1,1,24,3,2,4,7,15,,14,8,3,,2,,0,1,,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190424,211,Brighton,7.15384615384615,01/01/2018,81523,Mat Ryan,GK,7.39,5,1,12,23,16,49.1,15,30,21,3,1,6,6,1,,15,13,2,,44,6,1,,,,1,3,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1190424,211,Brighton,7.15384615384615,01/01/2018,86441,Lewis Dunk,DC,7.78,5,1,12,6,3,49.1,41,50,21,3,1,6,6,7,,15,13,2,,73,,6,2,,,1,3,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1190424,211,Brighton,7.15384615384615,01/01/2018,79442,Ezequiel Schelotto,DR,7.21,5,1,2,2,16,49.1,26,28,21,3,1,6,6,2,,15,13,2,,53,,2,1,,,1,3,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1190424,211,Brighton,7.15384615384615,01/01/2018,33477,Markus Suttner,DL,6.59,5,1,1,1,1,49.1,21,28,21,3,1,6,6,4,,15,13,2,,54,,3,,,,1,3,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1190424,211,Brighton,7.15384615384615,01/01/2018,75692,Shane Duffy,DC,7.11,5,1,12,23,2,49.1,37,43,21,3,1,1,6,3,,1,13,2,,60,,5,,,,1,3,2,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
1190424,211,Brighton,7.15384615384615,01/01/2018,243548,José Izquierdo,ML,8.25,5,1,2,5,2,49.1,21,25,21,3,1,6,6,25,,5,13,2,,51,,11,1,,,1,3,2,,,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1190424,211,Brighton,7.15384615384615,01/01/2018,77429,Davy Pröpper,MC,6.54,5,1,1,3,16,49.1,27,32,21,3,1,1,6,2,,1,13,2,,44,,8,2,,,1,3,2,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
1190424,211,Brighton,7.15384615384615,01/01/2018,24238,Dale Stephens,MC,6.78,5,1,12,1,1,49.1,33,41,21,3,1,6,6,1,,15,13,2,,52,,4,3,,,1,3,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1190424,211,Brighton,7.15384615384615,01/01/2018,86794,Anthony Knockaert,MR,7.87,5,1,4,2,16,49.1,24,30,21,3,1,2,6,25,,4,13,2,,60,,7,1,,,1,3,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
1190424,211,Brighton,7.15384615384615,01/01/2018,71824,Pascal Groß,AMC,7.25,5,1,12,1,1,49.1,31,42,21,3,1,1,6,25,,1,13,2,,59,,10,,,,1,3,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1190424,211,Brighton,7.15384615384615,01/01/2018,21427,Glenn Murray,FW,8.18,5,1,2,1,4,49.1,20,38,21,3,1,1,6,4,,3,13,2,,54,,9,3,,,1,3,1,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
1190424,211,Brighton,7.15384615384615,01/01/2018,22319,Tim Krul,Sub,0,5,1,12,23,16,49.1,300,394,21,3,1,6,6,25,,15,13,2,,,,0,,,,1,3,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1190424,211,Brighton,7.15384615384615,01/01/2018,134258,Connor Goldson,Sub,0,5,1,12,23,16,49.1,300,394,21,3,1,6,6,25,,15,13,2,,,,0,,,,1,3,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1190424,211,Brighton,7.15384615384615,01/01/2018,28981,Tomer Hemed,Sub,0,5,1,12,23,16,49.1,300,394,21,3,1,6,6,25,,15,13,2,,,,0,,,,1,3,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1190424,211,Brighton,7.15384615384615,01/01/2018,23957,Bruno,Sub,6.07,5,1,12,1,1,49.1,3,5,21,3,1,6,6,1,,15,13,2,,7,,0,,,,1,3,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1190424,211,Brighton,7.15384615384615,01/01/2018,127119,Isaiah Brown,Sub,5.98,5,1,12,23,1,49.1,1,2,21,3,1,6,6,25,,15,13,2,,2,,0,,,,1,3,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1190424,211,Brighton,7.15384615384615,01/01/2018,122926,Solly March,Sub,0,5,1,12,23,16,49.1,300,394,21,3,1,6,6,25,,15,13,2,,,,0,,,,1,3,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1190424,211,Brighton,7.15384615384615,01/01/2018,33318,Beram Kayal,Sub,0,5,1,12,23,16,49.1,300,394,21,3,1,6,6,25,,15,13,2,,,,0,,,,1,3,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1190424,183,Bournemouth,6.90285714285714,01/01/2018,23122,Asmir Begovic,GK,7.02,12,3,17,6,25,50.9,8,20,19,5,,13,8,16,,26,9,2,,32,4,1,,,1,1,,2,,,,,,1,,,1,1,1,1,2,,,,,,,,,,,,,,,,,
1190424,183,Bournemouth,6.90285714285714,01/01/2018,69877,Adam Smith,DR,7.57,12,3,4,1,2,50.9,30,34,19,5,,1,8,16,,1,9,2,,61,,2,1,,1,1,,2,,,,,1,1,,,1,1,1,1,2,,,,,,,,,,,,,,,,,
1190424,183,Bournemouth,6.90285714285714,01/01/2018,9298,Simon Francis,DC,6.3,12,3,1,1,5,50.9,37,49,19,5,,1,8,6,,1,9,2,,73,,5,1,,1,1,,2,,,,,,1,1,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,
1190424,183,Bournemouth,6.90285714285714,01/01/2018,24827,Charlie Daniels,DL,6.7,12,3,1,6,25,50.9,42,46,19,5,,2,8,1,,3,9,2,,72,,3,,,1,1,,2,,,,,,1,,,1,1,1,1,2,,,,,,,,,,,,,,,,,
1190424,183,Bournemouth,6.90285714285714,01/01/2018,68662,Steve Cook,DC,8.49,12,3,17,6,2,50.9,31,38,19,5,,13,8,4,,1,9,2,,67,,6,1,,1,1,,1,,,,,,1,,,1,1,1,1,2,,,,,,,,,,,,,,,,,
1190424,183,Bournemouth,6.90285714285714,01/01/2018,105797,Jordon Ibe,MR,8.64,12,3,5,6,1,50.9,28,33,19,5,,4,8,16,,7,9,2,,68,,7,2,,1,1,,2,,,,1,1,1,,,1,1,1,1,2,,,,,,,,,,,,,,,,,
1190424,183,Bournemouth,6.90285714285714,01/01/2018,67807,Harry Arter,MC,6.26,12,3,17,1,25,50.9,45,50,19,5,,1,8,1,,1,9,2,,57,,8,,,1,1,,2,,,,,,1,,,1,1,1,1,2,,,,,,,,,,,,,,,,,
1190424,183,Bournemouth,6.90285714285714,01/01/2018,14000,Marc Pugh,ML,5.87,12,3,17,1,25,50.9,23,28,19,5,,1,8,16,,3,9,2,,39,,11,1,,1,1,,2,,,,,,1,,,1,1,1,1,2,,,,,,,,,,,,,,,,,
1190424,183,Bournemouth,6.90285714285714,01/01/2018,136456,Lewis Cook,MC,6.97,12,3,3,2,1,50.9,37,48,19,5,,13,8,16,,2,9,2,,69,,4,,,1,1,,2,,,,,,1,,,1,1,1,1,2,,,,,,,,,,,,,,,,,
1190424,183,Bournemouth,6.90285714285714,01/01/2018,134115,Callum Wilson,FW,7.76,12,3,1,6,5,50.9,9,12,19,5,,1,8,16,,5,9,2,,30,,9,,,1,1,,1,,,,,,1,,,1,1,1,1,2,,,,,,,,,,,,,,,,,
1190424,183,Bournemouth,6.90285714285714,01/01/2018,93647,Benik Afobe,FW,6.14,12,3,17,6,6,50.9,12,16,19,5,,13,8,1,,26,9,2,,24,,10,,,1,1,,2,,,,,,1,,,1,1,1,1,2,,,,,,,,,,,,,,,,,
1190424,183,Bournemouth,6.90285714285714,01/01/2018,122945,Nathan Aké,Sub,6.09,12,3,17,6,1,50.9,14,14,19,5,,13,8,16,,26,9,2,,14,,0,,,1,1,,2,,,,,,1,,,1,1,1,1,2,,,,,,,,,,,,,,,,,
1190424,183,Bournemouth,6.90285714285714,01/01/2018,302862,Jack Simpson,Sub,0,12,3,17,6,25,50.9,329,403,19,5,,13,8,16,,26,9,2,,,,0,,,1,1,,2,,,,,,1,,,1,1,1,1,2,,,,,,,,,,,,,,,,,
1190424,183,Bournemouth,6.90285714285714,01/01/2018,296332,Lys Mousset,Sub,6.47,12,3,2,6,2,50.9,4,5,19,5,,1,8,2,,1,9,2,,17,,0,1,,1,1,,2,,,,,,1,,,1,1,1,1,2,,,,,,,,,,,,,,,,,
1190424,183,Bournemouth,6.90285714285714,01/01/2018,13447,Andrew Surman,Sub,0,12,3,17,6,25,50.9,329,403,19,5,,13,8,16,,26,9,2,,,,0,,,1,1,,2,,,,,,1,,,1,1,1,1,2,,,,,,,,,,,,,,,,,
1190424,183,Bournemouth,6.90285714285714,01/01/2018,300771,Matt Butcher,Sub,0,12,3,17,6,25,50.9,329,403,19,5,,13,8,16,,26,9,2,,,,0,,,1,1,,2,,,,,,1,,,1,1,1,1,2,,,,,,,,,,,,,,,,,
1190424,183,Bournemouth,6.90285714285714,01/01/2018,13846,Dan Gosling,Sub,6.36,12,3,17,6,25,50.9,9,10,19,5,,1,8,1,,1,9,2,,12,,0,2,,1,1,,2,,,,,,1,,,1,1,1,1,2,,,,,,,,,,,,,,,,,
1190424,183,Bournemouth,6.90285714285714,01/01/2018,14111,Artur Boruc,Sub,0,12,3,17,6,25,50.9,329,403,19,5,,13,8,16,,26,9,2,,,,0,,,1,1,,2,,,,,,1,,,1,1,1,1,2,,,,,,,,,,,,,,,,,
1190342,15,Chelsea,6.77142857142857,13/01/2018,73798,Thibaut Courtois,GK,6.67,6,1,15,13,18,55.4,19,31,21,4,5,6,7,11,2,17,14,,,38,1,1,,,,,2,,,1,,,,1,,,,,1,,2,,1,,,,,,,,,,,,,,,
1190342,15,Chelsea,6.77142857142857,13/01/2018,11981,Gary Cahill,DC,6.5,6,1,15,1,18,55.4,11,12,21,4,5,6,7,11,2,17,14,,,15,,5,,,,,2,,,1,,,,1,,,,,1,,2,,1,,,,,,,,,,,,,,,
1190342,15,Chelsea,6.77142857142857,13/01/2018,25931,César Azpilicueta,DC,6.74,6,1,15,1,2,55.4,66,76,21,4,5,6,7,11,2,17,14,,,93,,6,1,,,,2,,,1,,,,1,,,,,1,,2,,1,,,,,,,,,,,,,,,
1190342,15,Chelsea,6.77142857142857,13/01/2018,104010,Antonio Rüdiger,DC,6.28,6,1,15,1,4,55.4,49,52,21,4,5,6,7,1,2,17,14,,,69,,4,1,,,,2,,,1,,,,1,,,,,1,,2,,1,,,,,,,,,,,,,,,
1190342,15,Chelsea,6.77142857142857,13/01/2018,135211,Tiemoué Bakayoko,MC,6.96,6,1,1,2,2,55.4,41,49,21,4,5,1,7,2,2,3,14,,,62,,8,3,,,,2,,,1,,,,1,,,,,1,,2,,1,,,,,,,,,,,,,,,
1190342,15,Chelsea,6.77142857142857,13/01/2018,33064,Victor Moses,DMR,6.97,6,1,3,1,3,55.4,34,41,21,4,5,1,7,2,2,3,14,,,72,,2,1,,,,2,,,1,,,,1,,,,,1,,2,,1,,,,,,,,,,,,,,,
1190342,15,Chelsea,6.77142857142857,13/01/2018,84008,Marcos Alonso,DML,6.88,6,1,1,1,2,55.4,33,41,21,4,5,1,7,1,2,2,14,,,58,,3,,,,,2,,,1,,,,1,,,,,1,,2,,1,,,,,,,,,,,,,,,
1190342,15,Chelsea,6.77142857142857,13/01/2018,114075,N'Golo Kanté,MC,6.94,6,1,15,2,2,55.4,60,63,21,4,5,1,7,1,2,2,14,,,78,,11,3,,,,2,,,1,,,,1,,1,,,1,,2,,1,,,,,,,,,,,,,,,
1190342,15,Chelsea,6.77142857142857,13/01/2018,8040,Cesc Fàbregas,MC,6.81,6,1,15,1,18,55.4,30,39,21,4,5,6,7,11,2,2,14,,,50,,7,,,,,2,,,1,,,,1,,,,,1,,2,,1,,,,,,,,,,,,,,,
1190342,15,Chelsea,6.77142857142857,13/01/2018,33404,Eden Hazard,AMC,7.36,6,1,6,13,18,55.4,17,27,21,4,5,6,7,11,2,1,14,,,41,,10,,,,,2,,,1,,,,1,,,,,1,,2,,1,,,,,,,,,,,,,,,
1190342,15,Chelsea,6.77142857142857,13/01/2018,91213,Álvaro Morata,FW,6.46,6,1,2,1,1,55.4,11,17,21,4,5,6,7,1,2,17,14,,,30,,9,4,,,,2,,,1,,,,1,,1,,,1,,2,,1,,,,,,,,,,,,,,,
1190342,15,Chelsea,6.77142857142857,13/01/2018,34749,Willy Caballero,Sub,0,6,1,15,13,18,55.4,426,508,21,4,5,6,7,11,2,17,14,,,,,0,,,,,2,,,1,,,,1,,,,,1,,2,,1,,,,,,,,,,,,,,,
1190342,15,Chelsea,6.77142857142857,13/01/2018,27586,David Luiz,Sub,0,6,1,15,13,18,55.4,426,508,21,4,5,6,7,11,2,17,14,,,,,0,,,,,2,,,1,,,,1,,,,,1,,2,,1,,,,,,,,,,,,,,,
1190342,15,Chelsea,6.77142857142857,13/01/2018,29463,Willian,Sub,6.89,6,1,1,2,1,55.4,12,13,21,4,5,6,7,11,2,1,14,,,29,,0,,,,,2,,,1,,,,1,,,,,1,,2,,1,,,,,,,,,,,,,,,
1190342,15,Chelsea,6.77142857142857,13/01/2018,44055,Pedro,Sub,6.54,6,1,1,13,18,55.4,17,18,21,4,5,2,7,11,2,3,14,,,28,,0,,,,,2,,,1,,,,1,,,,,1,,2,,1,,,,,,,,,,,,,,,
1190342,15,Chelsea,6.77142857142857,13/01/2018,97803,Michy Batshuayi,Sub,0,6,1,15,13,18,55.4,426,508,21,4,5,6,7,11,2,17,14,,,,,0,,,,,2,,,1,,,,1,,,,,1,,2,,1,,,,,,,,,,,,,,,
1190342,15,Chelsea,6.77142857142857,13/01/2018,141312,Davide Zappacosta,Sub,0,6,1,15,13,18,55.4,426,508,21,4,5,6,7,11,2,17,14,,,,,0,,,,,2,,,1,,,,1,,,,,1,,2,,1,,,,,,,,,,,,,,,
1190342,15,Chelsea,6.77142857142857,13/01/2018,130331,Andreas Christensen,Sub,6.8,6,1,15,13,1,55.4,26,29,21,4,5,6,7,3,2,17,14,,,37,,0,1,,,,2,,,1,,,,1,,,,,1,,2,,1,,,,,,,,,,,,,,,
1190342,14,Leicester,6.955,13/01/2018,19545,Kasper Schmeichel,GK,8.7,3,1,21,15,11,44.6,19,31,17,6,3,7,1,2,3,14,13,1,3,53,7,1,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,
1190342,14,Leicester,6.955,13/01/2018,99487,Harry Maguire,DC,7.05,3,1,21,1,11,44.6,37,45,17,6,3,7,1,2,3,14,13,1,,54,,6,2,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,
1190342,14,Leicester,6.955,13/01/2018,299272,Ben Chilwell,DL,6.05,3,1,2,1,2,44.6,40,46,17,6,3,7,1,2,3,14,13,1,,62,,3,2,,,,,,,,,,,,,,,,1,,,,,1,1,1,,,,,,,,,,,,
1190342,14,Leicester,6.955,13/01/2018,243552,Daniel Amartey,DR,6.65,3,1,1,15,11,44.6,41,50,17,6,3,7,1,1,3,14,13,1,,69,,2,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,
1190342,14,Leicester,6.955,13/01/2018,40560,Aleksandar Dragovic,DC,7.12,3,1,1,1,2,44.6,25,25,17,6,3,1,1,1,3,1,13,1,,33,,5,1,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,
1190342,14,Leicester,6.955,13/01/2018,327683,Wilfred Ndidi,MC,7.94,3,1,2,5,1,44.6,48,56,17,6,3,7,1,1,3,1,13,1,,82,,4,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,
1190342,14,Leicester,6.955,13/01/2018,104749,Riyad Mahrez,MR,7.44,3,1,7,1,11,44.6,30,40,17,6,3,1,1,18,3,2,13,1,,73,,7,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,
1190342,14,Leicester,6.955,13/01/2018,42147,Marc Albrighton,ML,6.59,3,1,1,1,11,44.6,14,20,17,6,3,1,1,18,3,2,13,1,,34,,11,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,
1190342,14,Leicester,6.955,13/01/2018,75198,Matty James,MC,7.08,3,1,2,1,1,44.6,40,49,17,6,3,1,1,18,3,1,13,1,,62,,8,2,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,
1190342,14,Leicester,6.955,13/01/2018,106981,Jamie Vardy,FW,7.21,3,1,1,1,2,44.6,10,17,17,6,3,1,1,5,3,4,13,1,,33,,9,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,
1190342,14,Leicester,6.955,13/01/2018,26222,Shinji Okazaki,AMC,7.16,3,1,4,3,3,44.6,18,26,17,6,3,2,1,2,3,3,13,1,,45,,10,1,,,,,,,,,,,,1,1,,,1,,,,,1,,,,,,,,,,,,,,
1190342,14,Leicester,6.955,13/01/2018,108055,Islam Slimani,Sub,0,3,1,21,15,11,44.6,329,415,17,6,3,7,1,18,3,14,13,1,,,,0,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,
1190342,14,Leicester,6.955,13/01/2018,289253,Kelechi Iheanacho,Sub,0,3,1,21,15,11,44.6,329,415,17,6,3,7,1,18,3,14,13,1,,,,0,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,
1190342,14,Leicester,6.955,13/01/2018,136945,Demarai Gray,Sub,6.04,3,1,21,15,11,44.6,2,3,17,6,3,7,1,18,3,14,13,1,,4,,0,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,
1190342,14,Leicester,6.955,13/01/2018,12431,Christian Fuchs,Sub,6.32,3,1,21,15,11,44.6,4,6,17,6,3,7,1,2,3,14,13,1,,9,,0,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,
